year,value,anomaly,month,state,type
1969,1.97,-0.99,01,FL,precip
1970,4.05,1.09,01,FL,precip
1971,1.72,-1.24,01,FL,precip
1972,3.02,0.06,01,FL,precip
1973,4.7,1.74,01,FL,precip
1974,1.66,-1.30,01,FL,precip
1975,3.32,0.36,01,FL,precip
1976,2.13,-0.83,01,FL,precip
1977,3.5,0.54,01,FL,precip
1978,4.35,1.39,01,FL,precip
1979,6.59,3.63,01,FL,precip
1980,3.85,0.89,01,FL,precip
1981,.87,-2.09,01,FL,precip
1982,2.71,-0.25,01,FL,precip
1983,3.98,1.02,01,FL,precip
1984,1.98,-0.98,01,FL,precip
1985,1.84,-1.12,01,FL,precip
1986,4.31,1.35,01,FL,precip
1987,4.43,1.47,01,FL,precip
1988,4.04,1.08,01,FL,precip
1989,1.85,-1.11,01,FL,precip
1990,2.1,-0.86,01,FL,precip
1991,8.03,5.07,01,FL,precip
1992,3.67,0.71,01,FL,precip
1993,6.27,3.31,01,FL,precip
1994,5.82,2.86,01,FL,precip
1995,3.34,0.38,01,FL,precip
1996,3.43,0.47,01,FL,precip
1997,3.08,0.12,01,FL,precip
1998,4.59,1.63,01,FL,precip
1999,4.06,1.10,01,FL,precip
2000,2.21,-0.75,01,FL,precip
2001,1.27,-1.69,01,FL,precip
2002,3,0.04,01,FL,precip
2003,1.5,-1.46,01,FL,precip
2004,2.28,-0.68,01,FL,precip
2005,1.76,-1.20,01,FL,precip
2006,1.47,-1.49,01,FL,precip
2007,2.53,-0.43,01,FL,precip
2008,2.85,-0.11,01,FL,precip
2009,1.85,-1.11,01,FL,precip
2010,4.23,1.27,01,FL,precip
2011,4.24,1.28,01,FL,precip
2012,1.13,-1.83,01,FL,precip
2013,.8,-2.16,01,FL,precip
2014,3.91,0.95,01,FL,precip
2015,2.84,-0.12,01,FL,precip
2016,6.07,3.11,01,FL,precip
1895,3.77,0.62,02,FL,precip
1896,3.63,0.48,02,FL,precip
1897,6.59,3.44,02,FL,precip
1898,1.68,-1.47,02,FL,precip
1899,6.03,2.88,02,FL,precip
1900,5.15,2.00,02,FL,precip
1901,4.31,1.16,02,FL,precip
1902,5.31,2.16,02,FL,precip
1903,5.61,2.46,02,FL,precip
1904,2.79,-0.36,02,FL,precip
1905,3.4,0.25,02,FL,precip
1906,2.65,-0.50,02,FL,precip
1907,1.42,-1.73,02,FL,precip
1908,2.46,-0.69,02,FL,precip
1909,1.86,-1.29,02,FL,precip
1910,3.21,0.06,02,FL,precip
1911,.22,-2.93,02,FL,precip
1912,3.25,0.10,02,FL,precip
1913,4.72,1.57,02,FL,precip
1914,5.16,2.01,02,FL,precip
1915,3.75,0.60,02,FL,precip
1916,1.29,-1.86,02,FL,precip
1917,2.08,-1.07,02,FL,precip
1918,.84,-2.31,02,FL,precip
1919,4.98,1.83,02,FL,precip
1920,4.8,1.65,02,FL,precip
1921,1.97,-1.18,02,FL,precip
1922,2.97,-0.18,02,FL,precip
1923,1.83,-1.32,02,FL,precip
1924,3.56,0.41,02,FL,precip
1925,1.99,-1.16,02,FL,precip
1926,2.36,-0.79,02,FL,precip
1927,3.49,0.34,02,FL,precip
1928,3.15,0.00,02,FL,precip
1929,2.33,-0.82,02,FL,precip
1930,2.9,-0.25,02,FL,precip
1931,2.19,-0.96,02,FL,precip
1932,1.34,-1.81,02,FL,precip
1933,3.46,0.31,02,FL,precip
1934,3.7,0.55,02,FL,precip
1935,2.6,-0.55,02,FL,precip
1936,6.45,3.30,02,FL,precip
1937,4.99,1.84,02,FL,precip
1938,1.36,-1.79,02,FL,precip
1939,2.35,-0.80,02,FL,precip
1940,4.51,1.36,02,FL,precip
1941,3.63,0.48,02,FL,precip
1942,4.55,1.40,02,FL,precip
1943,.89,-2.26,02,FL,precip
1944,1.54,-1.61,02,FL,precip
1945,1.32,-1.83,02,FL,precip
1946,2.76,-0.39,02,FL,precip
1947,3.48,0.33,02,FL,precip
1948,1.05,-2.10,02,FL,precip
1949,2.57,-0.58,02,FL,precip
1950,1.06,-2.09,02,FL,precip
1951,1.83,-1.32,02,FL,precip
1952,5.83,2.68,02,FL,precip
1953,3.27,0.12,02,FL,precip
1954,2,-1.15,02,FL,precip
1955,2.04,-1.11,02,FL,precip
1956,2.56,-0.59,02,FL,precip
1957,3.01,-0.14,02,FL,precip
1958,3.19,0.04,02,FL,precip
1959,3.57,0.42,02,FL,precip
1960,5.06,1.91,02,FL,precip
1961,3.33,0.18,02,FL,precip
1962,1.49,-1.66,02,FL,precip
1963,5.3,2.15,02,FL,precip
1964,5.4,2.25,02,FL,precip
1965,4.67,1.52,02,FL,precip
1966,5.81,2.66,02,FL,precip
1967,4.28,1.13,02,FL,precip
1968,2.47,-0.68,02,FL,precip
1969,3.11,-0.04,02,FL,precip
1970,4.32,1.17,02,FL,precip
1971,4.16,1.01,02,FL,precip
1972,4.19,1.04,02,FL,precip
1973,3.26,0.11,02,FL,precip
1974,1.92,-1.23,02,FL,precip
1975,2.57,-0.58,02,FL,precip
1976,1.46,-1.69,02,FL,precip
1977,2.42,-0.73,02,FL,precip
1978,4.06,0.91,02,FL,precip
1979,3.06,-0.09,02,FL,precip
1980,1.87,-1.28,02,FL,precip
1981,4.61,1.46,02,FL,precip
1982,3.66,0.51,02,FL,precip
1983,7.51,4.36,02,FL,precip
1984,3.84,0.69,02,FL,precip
1985,1.67,-1.48,02,FL,precip
1986,3.81,0.66,02,FL,precip
1987,4.01,0.86,02,FL,precip
1988,4.03,0.88,02,FL,precip
1989,1.06,-2.09,02,FL,precip
1990,3.9,0.75,02,FL,precip
1991,1.53,-1.62,02,FL,precip
1992,4.1,0.95,02,FL,precip
1993,3.23,0.08,02,FL,precip
1994,2.39,-0.76,02,FL,precip
1995,2.13,-1.02,02,FL,precip
1996,1.99,-1.16,02,FL,precip
1997,2.35,-0.80,02,FL,precip
1998,8.44,5.29,02,FL,precip
1999,1.26,-1.89,02,FL,precip
2000,1.08,-2.07,02,FL,precip
2001,.72,-2.43,02,FL,precip
2002,2.68,-0.47,02,FL,precip
2003,3.79,0.64,02,FL,precip
2004,5.25,2.10,02,FL,precip
2005,2.47,-0.68,02,FL,precip
2006,4.08,0.93,02,FL,precip
2007,2.41,-0.74,02,FL,precip
2008,4.13,0.98,02,FL,precip
2009,1.32,-1.83,02,FL,precip
2010,3.7,0.55,02,FL,precip
2011,1.93,-1.22,02,FL,precip
2012,2.53,-0.62,02,FL,precip
2013,4.43,1.28,02,FL,precip
2014,3.52,0.37,02,FL,precip
2015,3.23,0.08,02,FL,precip
2016,3.3,0.15,02,FL,precip
1895,2.66,-1.03,03,FL,precip
1896,2.7,-0.99,03,FL,precip
1897,3.25,-0.44,03,FL,precip
1898,1.07,-2.62,03,FL,precip
1899,1.99,-1.70,03,FL,precip
1900,6.75,3.06,03,FL,precip
1901,5.18,1.49,03,FL,precip
1902,5.2,1.51,03,FL,precip
1903,5.83,2.14,03,FL,precip
1904,1.98,-1.71,03,FL,precip
1905,3.69,0.00,03,FL,precip
1906,3.06,-0.63,03,FL,precip
1907,.8,-2.89,03,FL,precip
1908,1.01,-2.68,03,FL,precip
1909,2.87,-0.82,03,FL,precip
1910,1.75,-1.94,03,FL,precip
1911,2.17,-1.52,03,FL,precip
1912,4.15,0.46,03,FL,precip
1913,5.43,1.74,03,FL,precip
1914,1.58,-2.11,03,FL,precip
1915,2.53,-1.16,03,FL,precip
1916,1.03,-2.66,03,FL,precip
1917,2.23,-1.46,03,FL,precip
1918,2.34,-1.35,03,FL,precip
1919,5.36,1.67,03,FL,precip
1920,1.35,-2.34,03,FL,precip
1921,1.91,-1.78,03,FL,precip
1922,2.64,-1.05,03,FL,precip
1923,2.37,-1.32,03,FL,precip
1924,5.92,2.23,03,FL,precip
1925,1.83,-1.86,03,FL,precip
1926,4.44,0.75,03,FL,precip
1927,2.23,-1.46,03,FL,precip
1928,4.76,1.07,03,FL,precip
1929,3.54,-0.15,03,FL,precip
1930,7.65,3.96,03,FL,precip
1931,5.17,1.48,03,FL,precip
1932,3.73,0.04,03,FL,precip
1933,4.05,0.36,03,FL,precip
1934,3.26,-0.43,03,FL,precip
1935,1.2,-2.49,03,FL,precip
1936,3.01,-0.68,03,FL,precip
1937,4.23,0.54,03,FL,precip
1938,1.87,-1.82,03,FL,precip
1939,1.44,-2.25,03,FL,precip
1940,3.47,-0.22,03,FL,precip
1941,3.97,0.28,03,FL,precip
1942,5.97,2.28,03,FL,precip
1943,4.5,0.81,03,FL,precip
1944,5.71,2.02,03,FL,precip
1945,.67,-3.02,03,FL,precip
1946,4.11,0.42,03,FL,precip
1947,7.15,3.46,03,FL,precip
1948,6.78,3.09,03,FL,precip
1949,2.11,-1.58,03,FL,precip
1950,3.86,0.17,03,FL,precip
1951,3.34,-0.35,03,FL,precip
1952,3.82,0.13,03,FL,precip
1953,2.99,-0.70,03,FL,precip
1954,2.49,-1.20,03,FL,precip
1955,1.55,-2.14,03,FL,precip
1956,1.36,-2.33,03,FL,precip
1957,4.63,0.94,03,FL,precip
1958,6.29,2.60,03,FL,precip
1959,8.62,4.93,03,FL,precip
1960,6.34,2.65,03,FL,precip
1961,2.64,-1.05,03,FL,precip
1962,3.91,0.22,03,FL,precip
1963,1.69,-2.00,03,FL,precip
1964,3.24,-0.45,03,FL,precip
1965,4.02,0.33,03,FL,precip
1966,1.92,-1.77,03,FL,precip
1967,1.18,-2.51,03,FL,precip
1968,1.6,-2.09,03,FL,precip
1969,5.86,2.17,03,FL,precip
1970,7.81,4.12,03,FL,precip
1971,2.2,-1.49,03,FL,precip
1972,4.58,0.89,03,FL,precip
1973,5.38,1.69,03,FL,precip
1974,2.51,-1.18,03,FL,precip
1975,2.35,-1.34,03,FL,precip
1976,2.48,-1.21,03,FL,precip
1977,2.03,-1.66,03,FL,precip
1978,4.05,0.36,03,FL,precip
1979,1.99,-1.70,03,FL,precip
1980,4.94,1.25,03,FL,precip
1981,3.16,-0.53,03,FL,precip
1982,5.26,1.57,03,FL,precip
1983,6.8,3.11,03,FL,precip
1984,4.55,0.86,03,FL,precip
1985,2.44,-1.25,03,FL,precip
1986,4.31,0.62,03,FL,precip
1987,8.23,4.54,03,FL,precip
1988,4.97,1.28,03,FL,precip
1989,3.24,-0.45,03,FL,precip
1990,2.7,-0.99,03,FL,precip
1991,6.97,3.28,03,FL,precip
1992,3.24,-0.45,03,FL,precip
1993,5.1,1.41,03,FL,precip
1994,3.67,-0.02,03,FL,precip
1995,3.38,-0.31,03,FL,precip
1996,7.21,3.52,03,FL,precip
1997,2.59,-1.10,03,FL,precip
1998,6.02,2.33,03,FL,precip
1999,1.69,-2.00,03,FL,precip
2000,2.56,-1.13,03,FL,precip
2001,6.52,2.83,03,FL,precip
2002,2.7,-0.99,03,FL,precip
2003,6.47,2.78,03,FL,precip
2004,1.02,-2.67,03,FL,precip
2005,5.73,2.04,03,FL,precip
2006,.43,-3.26,03,FL,precip
2007,1.24,-2.45,03,FL,precip
2008,3.39,-0.30,03,FL,precip
2009,2.77,-0.92,03,FL,precip
2010,5.87,2.18,03,FL,precip
2011,4.06,0.37,03,FL,precip
2012,2.34,-1.35,03,FL,precip
2013,1.94,-1.75,03,FL,precip
2014,5.2,1.51,03,FL,precip
2015,2,-1.69,03,FL,precip
2016,3.41,-0.28,03,FL,precip
1895,4.84,1.82,04,FL,precip
1896,.85,-2.17,04,FL,precip
1897,4.25,1.23,04,FL,precip
1898,1.91,-1.11,04,FL,precip
1899,3.78,0.76,04,FL,precip
1900,4.8,1.78,04,FL,precip
1901,2.31,-0.71,04,FL,precip
1902,1.35,-1.67,04,FL,precip
1903,.6,-2.42,04,FL,precip
1904,1.66,-1.36,04,FL,precip
1905,2.56,-0.46,04,FL,precip
1906,1.35,-1.67,04,FL,precip
1907,3.28,0.26,04,FL,precip
1908,3.14,0.12,04,FL,precip
1909,2.93,-0.09,04,FL,precip
1910,1.5,-1.52,04,FL,precip
1911,2.39,-0.63,04,FL,precip
1912,4.51,1.49,04,FL,precip
1913,2.24,-0.78,04,FL,precip
1914,2.73,-0.29,04,FL,precip
1915,1.38,-1.64,04,FL,precip
1916,2.8,-0.22,04,FL,precip
1917,1.62,-1.40,04,FL,precip
1918,5.37,2.35,04,FL,precip
1919,2.22,-0.80,04,FL,precip
1920,6.44,3.42,04,FL,precip
1921,2.11,-0.91,04,FL,precip
1922,1.15,-1.87,04,FL,precip
1923,2.78,-0.24,04,FL,precip
1924,3.34,0.32,04,FL,precip
1925,1.53,-1.49,04,FL,precip
1926,4.47,1.45,04,FL,precip
1927,1.37,-1.65,04,FL,precip
1928,7.58,4.56,04,FL,precip
1929,3.47,0.45,04,FL,precip
1930,3.47,0.45,04,FL,precip
1931,4.37,1.35,04,FL,precip
1932,1.31,-1.71,04,FL,precip
1933,7.24,4.22,04,FL,precip
1934,3.94,0.92,04,FL,precip
1935,4.4,1.38,04,FL,precip
1936,2.23,-0.79,04,FL,precip
1937,4.82,1.80,04,FL,precip
1938,1.26,-1.76,04,FL,precip
1939,4.48,1.46,04,FL,precip
1940,2.57,-0.45,04,FL,precip
1941,4.41,1.39,04,FL,precip
1942,2.75,-0.27,04,FL,precip
1943,2.27,-0.75,04,FL,precip
1944,4.06,1.04,04,FL,precip
1945,3.48,0.46,04,FL,precip
1946,1.27,-1.75,04,FL,precip
1947,4.96,1.94,04,FL,precip
1948,4.69,1.67,04,FL,precip
1949,4.93,1.91,04,FL,precip
1950,2.98,-0.04,04,FL,precip
1951,4.31,1.29,04,FL,precip
1952,2.31,-0.71,04,FL,precip
1953,6.54,3.52,04,FL,precip
1954,3.66,0.64,04,FL,precip
1955,2.57,-0.45,04,FL,precip
1956,2.69,-0.33,04,FL,precip
1957,4.79,1.77,04,FL,precip
1958,4.53,1.51,04,FL,precip
1959,3.89,0.87,04,FL,precip
1960,4.46,1.44,04,FL,precip
1961,2.96,-0.06,04,FL,precip
1962,2.94,-0.08,04,FL,precip
1963,.91,-2.11,04,FL,precip
1964,4.46,1.44,04,FL,precip
1965,2.54,-0.48,04,FL,precip
1966,2.38,-0.64,04,FL,precip
1967,.38,-2.64,04,FL,precip
1968,.98,-2.04,04,FL,precip
1969,1.68,-1.34,04,FL,precip
1970,1.54,-1.48,04,FL,precip
1971,1.76,-1.26,04,FL,precip
1972,2.19,-0.83,04,FL,precip
1973,4.63,1.61,04,FL,precip
1974,1.74,-1.28,04,FL,precip
1975,3.4,0.38,04,FL,precip
1976,2.02,-1.00,04,FL,precip
1977,1.1,-1.92,04,FL,precip
1978,2.11,-0.91,04,FL,precip
1979,4.37,1.35,04,FL,precip
1980,4.81,1.79,04,FL,precip
1981,.49,-2.53,04,FL,precip
1982,5.24,2.22,04,FL,precip
1983,4.86,1.84,04,FL,precip
1984,4.32,1.30,04,FL,precip
1985,2.73,-0.29,04,FL,precip
1986,.6,-2.42,04,FL,precip
1987,.4,-2.62,04,FL,precip
1988,1.7,-1.32,04,FL,precip
1989,2.71,-0.31,04,FL,precip
1990,2.48,-0.54,04,FL,precip
1991,5.4,2.38,04,FL,precip
1992,2.84,-0.18,04,FL,precip
1993,2.23,-0.79,04,FL,precip
1994,3.38,0.36,04,FL,precip
1995,3.68,0.66,04,FL,precip
1996,3.07,0.05,04,FL,precip
1997,6.01,2.99,04,FL,precip
1998,1.22,-1.80,04,FL,precip
1999,1.62,-1.40,04,FL,precip
2000,2.1,-0.92,04,FL,precip
2001,.99,-2.03,04,FL,precip
2002,2.41,-0.61,04,FL,precip
2003,2.86,-0.16,04,FL,precip
2004,2.22,-0.80,04,FL,precip
2005,4.96,1.94,04,FL,precip
2006,1.44,-1.58,04,FL,precip
2007,2.15,-0.87,04,FL,precip
2008,3.41,0.39,04,FL,precip
2009,3.72,0.70,04,FL,precip
2010,2.75,-0.27,04,FL,precip
2011,2.17,-0.85,04,FL,precip
2012,2.63,-0.39,04,FL,precip
2013,3.96,0.94,04,FL,precip
2014,5.29,2.27,04,FL,precip
2015,4.28,1.26,04,FL,precip
1895,4.96,0.97,05,FL,precip
1896,2.39,-1.60,05,FL,precip
1897,1.57,-2.42,05,FL,precip
1898,1.43,-2.56,05,FL,precip
1899,1.25,-2.74,05,FL,precip
1900,4.55,0.56,05,FL,precip
1901,4.32,0.33,05,FL,precip
1902,2.32,-1.67,05,FL,precip
1903,4.9,0.91,05,FL,precip
1904,2.65,-1.34,05,FL,precip
1905,5.93,1.94,05,FL,precip
1906,6.97,2.98,05,FL,precip
1907,5.8,1.81,05,FL,precip
1908,3.01,-0.98,05,FL,precip
1909,4.48,0.49,05,FL,precip
1910,2.91,-1.08,05,FL,precip
1911,4.81,0.82,05,FL,precip
1912,5.37,1.38,05,FL,precip
1913,3.39,-0.60,05,FL,precip
1914,2.01,-1.98,05,FL,precip
1915,6.06,2.07,05,FL,precip
1916,3.66,-0.33,05,FL,precip
1917,2.6,-1.39,05,FL,precip
1918,2.49,-1.50,05,FL,precip
1919,6.01,2.02,05,FL,precip
1920,4.71,0.72,05,FL,precip
1921,5.48,1.49,05,FL,precip
1922,7.25,3.26,05,FL,precip
1923,8.28,4.29,05,FL,precip
1924,2.82,-1.17,05,FL,precip
1925,5.31,1.32,05,FL,precip
1926,2.62,-1.37,05,FL,precip
1927,1.1,-2.89,05,FL,precip
1928,3.6,-0.39,05,FL,precip
1929,4.95,0.96,05,FL,precip
1930,4.08,0.09,05,FL,precip
1931,3.08,-0.91,05,FL,precip
1932,6.1,2.11,05,FL,precip
1933,2.91,-1.08,05,FL,precip
1934,6.85,2.86,05,FL,precip
1935,3.92,-0.07,05,FL,precip
1936,4.1,0.11,05,FL,precip
1937,3.46,-0.53,05,FL,precip
1938,4.08,0.09,05,FL,precip
1939,4.43,0.44,05,FL,precip
1940,2.07,-1.92,05,FL,precip
1941,1.34,-2.65,05,FL,precip
1942,3.44,-0.55,05,FL,precip
1943,4.63,0.64,05,FL,precip
1944,2.9,-1.09,05,FL,precip
1945,1.8,-2.19,05,FL,precip
1946,7.48,3.49,05,FL,precip
1947,4.79,0.80,05,FL,precip
1948,2.49,-1.50,05,FL,precip
1949,2.27,-1.72,05,FL,precip
1950,3.3,-0.69,05,FL,precip
1951,2.46,-1.53,05,FL,precip
1952,3.97,-0.02,05,FL,precip
1953,1.4,-2.59,05,FL,precip
1954,4.38,0.39,05,FL,precip
1955,3.08,-0.91,05,FL,precip
1956,3.73,-0.26,05,FL,precip
1957,6.4,2.41,05,FL,precip
1958,5.31,1.32,05,FL,precip
1959,6.65,2.66,05,FL,precip
1960,2.81,-1.18,05,FL,precip
1961,3.89,-0.10,05,FL,precip
1962,2.07,-1.92,05,FL,precip
1963,4.8,0.81,05,FL,precip
1964,3.13,-0.86,05,FL,precip
1965,.88,-3.11,05,FL,precip
1966,5.88,1.89,05,FL,precip
1967,2.21,-1.78,05,FL,precip
1968,6.01,2.02,05,FL,precip
1969,5.09,1.10,05,FL,precip
1970,4.49,0.50,05,FL,precip
1971,3.28,-0.71,05,FL,precip
1972,5.05,1.06,05,FL,precip
1973,4.04,0.05,05,FL,precip
1974,3.96,-0.03,05,FL,precip
1975,5.58,1.59,05,FL,precip
1976,8.84,4.85,05,FL,precip
1977,3.3,-0.69,05,FL,precip
1978,5.44,1.45,05,FL,precip
1979,6.85,2.86,05,FL,precip
1980,4.59,0.60,05,FL,precip
1981,2.43,-1.56,05,FL,precip
1982,4.99,1.00,05,FL,precip
1983,1.95,-2.04,05,FL,precip
1984,5.12,1.13,05,FL,precip
1985,2.68,-1.31,05,FL,precip
1986,2.33,-1.66,05,FL,precip
1987,4.23,0.24,05,FL,precip
1988,2.62,-1.37,05,FL,precip
1989,2.73,-1.26,05,FL,precip
1990,2.88,-1.11,05,FL,precip
1991,7.37,3.38,05,FL,precip
1992,1.86,-2.13,05,FL,precip
1993,2.52,-1.47,05,FL,precip
1994,2.7,-1.29,05,FL,precip
1995,3.38,-0.61,05,FL,precip
1996,3.86,-0.13,05,FL,precip
1997,3.53,-0.46,05,FL,precip
1998,1.79,-2.20,05,FL,precip
1999,3.8,-0.19,05,FL,precip
2000,.91,-3.08,05,FL,precip
2001,2.35,-1.64,05,FL,precip
2002,2.36,-1.63,05,FL,precip
2003,4.25,0.26,05,FL,precip
2004,1.77,-2.22,05,FL,precip
2005,3.96,-0.03,05,FL,precip
2006,2.67,-1.32,05,FL,precip
2007,1.37,-2.62,05,FL,precip
2008,1.58,-2.41,05,FL,precip
2009,8.91,4.92,05,FL,precip
2010,4.22,0.23,05,FL,precip
2011,1.61,-2.38,05,FL,precip
2012,5.29,1.30,05,FL,precip
2013,4.62,0.63,05,FL,precip
2014,4.74,0.75,05,FL,precip
2015,2.39,-1.60,05,FL,precip
1895,5.97,-0.90,06,FL,precip
1896,10.93,4.06,06,FL,precip
1897,5.66,-1.21,06,FL,precip
1898,4,-2.87,06,FL,precip
1899,6.61,-0.26,06,FL,precip
1900,9.2,2.33,06,FL,precip
1901,9.11,2.24,06,FL,precip
1902,5.75,-1.12,06,FL,precip
1903,6.54,-0.33,06,FL,precip
1904,7.35,0.48,06,FL,precip
1905,4.62,-2.25,06,FL,precip
1906,8.41,1.54,06,FL,precip
1907,5.98,-0.89,06,FL,precip
1908,6.04,-0.83,06,FL,precip
1909,6.75,-0.12,06,FL,precip
1910,10.07,3.20,06,FL,precip
1911,4.93,-1.94,06,FL,precip
1912,10.72,3.85,06,FL,precip
1913,5.51,-1.36,06,FL,precip
1914,4.5,-2.37,06,FL,precip
1915,5.74,-1.13,06,FL,precip
1916,6.39,-0.48,06,FL,precip
1917,5.78,-1.09,06,FL,precip
1918,5.34,-1.53,06,FL,precip
1919,7.01,0.14,06,FL,precip
1920,5.88,-0.99,06,FL,precip
1921,3.5,-3.37,06,FL,precip
1922,7.21,0.34,06,FL,precip
1923,9.48,2.61,06,FL,precip
1924,6.23,-0.64,06,FL,precip
1925,6.62,-0.25,06,FL,precip
1926,8.41,1.54,06,FL,precip
1927,7.45,0.58,06,FL,precip
1928,7.3,0.43,06,FL,precip
1929,8.09,1.22,06,FL,precip
1930,10.34,3.47,06,FL,precip
1931,2.25,-4.62,06,FL,precip
1932,8.57,1.70,06,FL,precip
1933,5.22,-1.65,06,FL,precip
1934,10.18,3.31,06,FL,precip
1935,5.72,-1.15,06,FL,precip
1936,8.71,1.84,06,FL,precip
1937,5.87,-1.00,06,FL,precip
1938,6.51,-0.36,06,FL,precip
1939,9.1,2.23,06,FL,precip
1940,7.09,0.22,06,FL,precip
1941,8,1.13,06,FL,precip
1942,9.95,3.08,06,FL,precip
1943,7.25,0.38,06,FL,precip
1944,5.65,-1.22,06,FL,precip
1945,7.97,1.10,06,FL,precip
1946,6.9,0.03,06,FL,precip
1947,8.98,2.11,06,FL,precip
1948,3.72,-3.15,06,FL,precip
1949,8,1.13,06,FL,precip
1950,3.91,-2.96,06,FL,precip
1951,4.81,-2.06,06,FL,precip
1952,3.49,-3.38,06,FL,precip
1953,7.95,1.08,06,FL,precip
1954,5.71,-1.16,06,FL,precip
1955,6.46,-0.41,06,FL,precip
1956,5.2,-1.67,06,FL,precip
1957,7.46,0.59,06,FL,precip
1958,6.11,-0.76,06,FL,precip
1959,8.52,1.65,06,FL,precip
1960,6.84,-0.03,06,FL,precip
1961,5.8,-1.07,06,FL,precip
1962,8.22,1.35,06,FL,precip
1963,6.84,-0.03,06,FL,precip
1964,5.62,-1.25,06,FL,precip
1965,9.62,2.75,06,FL,precip
1966,8.8,1.93,06,FL,precip
1967,8.71,1.84,06,FL,precip
1968,9.86,2.99,06,FL,precip
1969,6.01,-0.86,06,FL,precip
1970,6,-0.87,06,FL,precip
1971,5.66,-1.21,06,FL,precip
1972,8.31,1.44,06,FL,precip
1973,5.86,-1.01,06,FL,precip
1974,9.8,2.93,06,FL,precip
1975,6.33,-0.54,06,FL,precip
1976,6.98,0.11,06,FL,precip
1977,4.48,-2.39,06,FL,precip
1978,6.59,-0.28,06,FL,precip
1979,3.95,-2.92,06,FL,precip
1980,4.9,-1.97,06,FL,precip
1981,5.49,-1.38,06,FL,precip
1982,9.95,3.08,06,FL,precip
1983,8.66,1.79,06,FL,precip
1984,4.76,-2.11,06,FL,precip
1985,6.61,-0.26,06,FL,precip
1986,7.27,0.40,06,FL,precip
1987,5.38,-1.49,06,FL,precip
1988,4.55,-2.32,06,FL,precip
1989,8.56,1.69,06,FL,precip
1990,5.63,-1.24,06,FL,precip
1991,7.61,0.74,06,FL,precip
1992,11.58,4.71,06,FL,precip
1993,4.62,-2.25,06,FL,precip
1994,8.92,2.05,06,FL,precip
1995,8.64,1.77,06,FL,precip
1996,7.09,0.22,06,FL,precip
1997,7.06,0.19,06,FL,precip
1998,2.23,-4.64,06,FL,precip
1999,9.48,2.61,06,FL,precip
2000,5.72,-1.15,06,FL,precip
2001,8.17,1.30,06,FL,precip
2002,10.19,3.32,06,FL,precip
2003,10.7,3.83,06,FL,precip
2004,7.94,1.07,06,FL,precip
2005,11.09,4.22,06,FL,precip
2006,5.57,-1.30,06,FL,precip
2007,6.11,-0.76,06,FL,precip
2008,6.65,-0.22,06,FL,precip
2009,6.03,-0.84,06,FL,precip
2010,5.24,-1.63,06,FL,precip
2011,4.74,-2.13,06,FL,precip
2012,12.57,5.70,06,FL,precip
2013,8.63,1.76,06,FL,precip
2014,5.88,-0.99,06,FL,precip
2015,6.05,-0.82,06,FL,precip
1895,7.42,0.02,07,FL,precip
1896,7.27,-0.13,07,FL,precip
1897,8.56,1.16,07,FL,precip
1898,9.57,2.17,07,FL,precip
1899,7.34,-0.06,07,FL,precip
1900,7.27,-0.13,07,FL,precip
1901,7.47,0.07,07,FL,precip
1902,5.31,-2.09,07,FL,precip
1903,6.88,-0.52,07,FL,precip
1904,6.17,-1.23,07,FL,precip
1905,8.82,1.42,07,FL,precip
1906,9.82,2.42,07,FL,precip
1907,7.08,-0.32,07,FL,precip
1908,6.54,-0.86,07,FL,precip
1909,11.04,3.64,07,FL,precip
1910,7.79,0.39,07,FL,precip
1911,6.77,-0.63,07,FL,precip
1912,5.46,-1.94,07,FL,precip
1913,5.42,-1.98,07,FL,precip
1914,6.11,-1.29,07,FL,precip
1915,7.67,0.27,07,FL,precip
1916,8.64,1.24,07,FL,precip
1917,7.09,-0.31,07,FL,precip
1918,5.24,-2.16,07,FL,precip
1919,8.72,1.32,07,FL,precip
1920,7.68,0.28,07,FL,precip
1921,8.33,0.93,07,FL,precip
1922,6.64,-0.76,07,FL,precip
1923,7.1,-0.30,07,FL,precip
1924,9.94,2.54,07,FL,precip
1925,7.23,-0.17,07,FL,precip
1926,9.57,2.17,07,FL,precip
1927,6.98,-0.42,07,FL,precip
1928,8.14,0.74,07,FL,precip
1929,8.24,0.84,07,FL,precip
1930,5.01,-2.39,07,FL,precip
1931,6.11,-1.29,07,FL,precip
1932,4.17,-3.23,07,FL,precip
1933,9.76,2.36,07,FL,precip
1934,7.46,0.06,07,FL,precip
1935,9.09,1.69,07,FL,precip
1936,6.44,-0.96,07,FL,precip
1937,7.22,-0.18,07,FL,precip
1938,8.71,1.31,07,FL,precip
1939,7.51,0.11,07,FL,precip
1940,8.16,0.76,07,FL,precip
1941,10.57,3.17,07,FL,precip
1942,5.68,-1.72,07,FL,precip
1943,8.57,1.17,07,FL,precip
1944,9.29,1.89,07,FL,precip
1945,10.44,3.04,07,FL,precip
1946,9.04,1.64,07,FL,precip
1947,8.28,0.88,07,FL,precip
1948,10.95,3.55,07,FL,precip
1949,8.44,1.04,07,FL,precip
1950,8.24,0.84,07,FL,precip
1951,8.14,0.74,07,FL,precip
1952,5.65,-1.75,07,FL,precip
1953,7.36,-0.04,07,FL,precip
1954,7.63,0.23,07,FL,precip
1955,7.13,-0.27,07,FL,precip
1956,6.04,-1.36,07,FL,precip
